spotify_id,year,title,artist,peak_pos,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
5L9OzDGrOwk2Ek61ADHt3m,2007,Chasing Cars,snow patrol,5,0.492,0.117,104.013,0.0273,0.373,4.89E-05,4,0.562,9,268040,-7.559,0.128,1
5LABtfiHCrKh4HYiXrp6WE,2009,Ride,martina mcbride,82,0.862,0.359,116.957,0.0399,0.0412,6.39E-06,4,0.529,7,234947,-3.958,0.634,1
5LAKjqbB5uurPpxFEicd9S,2013,Wu-Tang Forever,drake,52,0.42,0.0991,99.97,0.222,0.0488,0,4,0.846,1,217680,-8.463,0.372,0
5lDriBxJd22IhOH9zTcFrV,2006,Dirty Little Secret,the all-american rejects,9,0.942,0.667,143.85,0.0466,0.0004,2.65E-06,4,0.453,10,193653,-4.256,0.457,1
5Ler34ZubbAlh2O6FY2BBD,2002,Here To Stay,korn,72,0.948,0.35,100.013,0.0425,7.19E-06,0.771,4,0.567,2,270813,-5.263,0.358,1
5lf3ajySox32qFvGEf2TFM,2018,Southside,Lil Baby,79,0.646,0.191,77.555,0.257,0.00271,0,4,0.811,8,173437,-4.902,0.386,0
5lfIv7Xw5DFZjQpoivcj3n,2004,Call My Name,prince,75,0.825,0.109,91.083,0.0597,0.358,0,4,0.648,9,190560,-3.516,0.307,1
5lFRQzNq8ew9QVvuEBTZIb,2008,What If It All Goes Right,melissa lawson,79,0.8,0.217,99.985,0.0294,0.323,8.36E-05,4,0.632,4,194107,-3.796,0.265,1
5LFtkeNjLpZAey3Arj3h4M,2013,Bridge Over Troubled Water,tessanne chin,64,0.236,0.366,83.611,0.0299,0.795,9.67E-05,4,0.276,3,293120,-13.742,0.261,1
5LGEfWqwgYL16tyXkrRC8J,2007,Because Of You,reba mcentire,50,0.523,0.116,133.773,0.0309,0.637,0,4,0.571,7,223747,-5.681,0.21,1
5Lgqu1th1KqlG97OF2gWGe,2018,Window Pain (Outro),J. Cole,41,0.626,0.0728,75.032,0.397,0.0607,0,4,0.72,8,286730,-9.351,0.182,1
5lnsCyEKWofnC00U4Ax0ti,2015,B**** Better Have My Money,rihanna,15,0.728,0.257,102.99,0.0621,0.0509,1.94E-06,4,0.781,1,219306,-4.981,0.395,1
5lNuqFVMca4vPupY10cH0J,2017,No Promises,cheat codes,38,0.619,0.105,112.961,0.162,0.0572,0,4,0.739,10,222787,-6.669,0.58,1
5LpDo0jI2zArdHXrHnKf8m,2010,"It's A Man's, Man's Man's World",glee cast,95,0.375,0.102,81.027,0.0279,0.729,2.16E-05,3,0.645,3,176413,-6.138,0.534,0
5LPkLveErawyu1XDAGXHOj,2015,One Hell Of An Amen,brantley gilbert,44,0.657,0.0762,138.027,0.0282,0.0112,2.49E-06,4,0.549,1,222627,-5.63,0.561,1
5lUTzPuiloBHm1qEaJcJfF,2007,Candyman,christina aguilera,25,0.789,0.142,172.976,0.23,0.0125,0.0147,4,0.686,8,194213,-4.713,0.72,0
5LVTzrOs7Ban5EpU9XkGSW,2001,This Is Me,dream,39,0.508,0.174,135.261,0.0351,0.483,0.000287,4,0.309,4,201973,-11.876,0.56,0
5lZZmityu9TAjNvSY6GLhR,2018,Zack And Codeine,Post Malone,23,0.84,0.133,138.032,0.0471,0.143,0,4,0.742,5,204360,-5.198,0.287,0
5M2j5k8uS08xE8HnGVgabR,2016,I Took A Pill In Ibiza,mike posner,4,0.309,0.152,147.71,0.0557,0.622,1.54E-06,4,0.67,10,281426,-10.269,0.378,1
5M787z6y04n4uxZ9rpBAm1,2002,Whoa Now,b rich,98,0.784,0.0882,91.024,0.0672,0.181,0,4,0.81,10,241533,-4.558,0.792,0
5m8eUWMQhXewtVn9tntjNK,2002,Roll Out (My Business),ludacris,17,0.632,0.143,131.941,0.0793,0.165,0.000215,4,0.753,2,257147,-6.962,0.784,0
5M8nEsWqUkwUwCp58ydE4W,2009,Run This Town,"jay-z, rihanna",2,0.928,0.299,86.764,0.24,0.289,0,4,0.653,1,267520,-1.787,0.416,1
5M8oqeozsjPMSXbkjo0SyD,2003,My Town,montgomery gentry,40,0.846,0.0777,93.848,0.0531,0.00258,0,4,0.511,2,285587,-6.677,0.528,1
5m9QNEdhrrO7uP0hGZKoBO,2009,Decode,paramore,33,0.866,0.101,163.987,0.0588,0.000705,0.0055,4,0.282,10,261960,-4.223,0.277,0
5mCPDVBb16L4XQwDdbRUpz,2017,Passionfruit,drake,8,0.459,0.11,111.963,0.039,0.304,0.0862,4,0.804,11,298941,-11.556,0.372,1
5mCttXluvE0gaIArboAoFA,2012,Come Wake Me Up,rascal flatts,52,0.633,0.113,155.715,0.0433,0.271,0,3,0.421,4,263253,-6.837,0.161,1
5mcWdITson4DJcYtH5xo0f,2001,One More Day,diamond rio,29,0.349,0.123,131.117,0.0288,0.639,0,4,0.667,4,216040,-9.844,0.244,1
5mEwhCsqadBZIE7SSrv1gC,2005,Down And Out,cam'ron,94,0.835,0.105,83.016,0.234,0.0201,0,4,0.735,6,248627,-2.926,0.671,0
5mFYtqhN4T2D9IPSaZnVDw,2013,Two Black Cadillacs,carrie underwood,41,0.854,0.0672,119.991,0.0609,0.0223,3.95E-06,4,0.555,5,297947,-4.468,0.448,0
5MGNXZUqLX8HCsAplTjzxw,2016,Come Get Her,rae sremmurd,56,0.567,0.0725,185.08,0.161,0.189,0,4,0.692,2,212947,-6.205,0.106,1
5Mmk2ii6laakqfeCT7OnVD,2000,Thong Song,sisqo,3,0.885,0.0657,121.54,0.0614,0.132,0.000197,4,0.701,2,253733,-6.81,0.741,1
5MMLS3xm12D7N26xlfFApr,2012,Runaway Baby,bruno mars,50,0.767,0.114,163.834,0.0396,0.25,0,4,0.656,11,147747,-3.038,0.871,1
5MmyCzy1Lc6ywv77f3BZpV,2014,I Hold On,dierks bentley,40,0.713,0.103,117.943,0.0434,0.0724,0.000721,4,0.614,0,279293,-6.498,0.215,1
5mNV8Mz59bzyuQ53gTw0c0,2001,Where The Party At,jagged edge,3,0.661,0.0847,129.491,0.226,0.31,0,5,0.596,5,232573,-6.239,0.86,0
5mnvqisoDJilY0uCEdT8rG,2013,Danny's Song,the swon brothers,66,0.198,0.102,141.261,0.0324,0.806,0,4,0.507,2,255773,-16.089,0.601,1
5MphqUwaYkUqsUucKasYJo,2008,Johnny & June,heidi newfield,58,0.527,0.112,141.971,0.0294,0.446,1.69E-06,4,0.588,5,217320,-6.39,0.307,1
5mRNFh0zp9qY1kDpecN9ot,2017,Beauty And The Beast,ariana grande,87,0.543,0.105,81.326,0.0281,0.142,0,4,0.484,6,227933,-7.005,0.301,1
5mrpWeULubsdBHpQVcXLqB,2010,Keep On Lovin' You,steel magnolia,68,0.799,0.286,159.988,0.0547,0.0899,0,4,0.491,9,182587,-4.651,0.487,1
5mssvkX1kJD61BmDotmDaC,2013,Act Right,yo gotti,100,0.614,0.0657,98.011,0.136,0.126,0,4,0.885,8,250067,-6.731,0.587,1
5MsZIaCYY6Tsdph0LiB0hE,2014,Alone Together,fall out boy,71,0.909,0.215,179.938,0.0825,0.00159,2.32E-05,4,0.465,9,203413,-3.702,0.593,1
5MTQbjkMmE6WsDQ8JlyEVo,2008,Play My Music,jonas brothers,20,0.877,0.23,177.708,0.13,0.000856,0,4,0.466,2,197507,-3.54,0.765,1
5Mw9bXG1dLNhbjofkVS2oR,2014,Oceans (Where Feet May Fail),hillsong united,83,0.361,0.108,126.86,0.0333,0.508,0.00268,4,0.262,2,536000,-10.191,0.056,1
5NBJNVn5XPQUYcnF9pFE7M,2003,I'd Rather,luther vandross,83,0.465,0.125,119.87,0.0288,0.228,0,4,0.705,0,259547,-8.348,0.551,1
5Net7uzpcqkJtOwR22onye,2014,We Were Us,keith urban and miranda lambert,26,0.934,0.118,103.005,0.0516,0.0322,0,4,0.573,2,191747,-5.655,0.511,1
5NetSTs4dgiR6GLrZOQcwJ,2015,Can't Stop Dancin',becky g,88,0.669,0.0997,100.052,0.0638,0.00545,0.00138,4,0.645,0,198853,-7.946,0.568,0
5ngydCLbzCEdtu8SEOXhPU,2014,All Me,drake,20,0.511,0.181,122.029,0.395,0.0689,0,4,0.669,1,271573,-6.943,0.429,1
5Nh8XViPuGZpPfAdcmcr5t,2014,Wild Life,jack,87,0.891,0.374,79.991,0.188,0.252,0,4,0.774,10,175885,-4.241,0.612,1
5NHeHVzlA4gtfcV5Rnvpdv,2018,Finesse,Bruno Mars & Cardi B,3,0.719,0.0344,104.998,0.0497,0.0202,0.89,4,0.77,5,217852,-8.201,0.849,0
5NhZkLMccDVhxocmVHDu4G,2008,Livin' Our Love Song,jason michael carroll,52,0.855,0.132,148.971,0.0399,0.287,0,4,0.488,7,231467,-3.417,0.799,1
5nm8hcsVzkpybnK75h7FDY,2002,I Don't Want You To Go,carolyn dawn johnson,54,0.795,0.0315,168.316,0.0559,0.0464,0.000212,4,0.458,9,279533,-4.714,0.512,1
5nN8BwAQDJDguq7Dpd3JQQ,2016,Where Ya At,future,28,0.453,0.14,161.997,0.338,0.0933,0,4,0.813,1,208027,-6.941,0.191,1
5nOMJVZ4rsY5PpYiKD15BS,2003,Blowin' Me Up (With Her Love),jc chasez,35,0.783,0.072,98.132,0.187,0.00877,0.00454,4,0.785,2,290200,-3.982,0.592,1
5Nor0KqgxK7zcCwJBiyyLD,2017,Last Christmas,wham!,41,0.689,0.0944,106.79,0.0322,0.258,6.82E-06,4,0.741,11,408573,-7.562,0.709,0
5NQbUaeTEOGdD6hHcre0dZ,2016,679,fetty wap,4,0.717,0.625,190.05,0.318,0.00256,0,4,0.618,7,196693,-5.738,0.603,1
5NQdweL8O7nGdM7e4IS1lf,2000,It's So Hard,big punisher,75,0.593,0.0304,92.946,0.333,0.0554,0,4,0.9,10,172933,-6.629,0.633,0
5NrQjJX3SfWlK6bXGVSTHt,2000,Back That Thang Up,juvenile,19,0.749,0.152,191.63,0.287,0.0919,0,4,0.681,7,274413,-4.867,0.499,1
5NT0aZqWImC9fTzkW4z48o,2017,Kooda,6ix9ine,50,0.65,0.225,91.222,0.334,0.157,0,4,0.888,1,142582,-4.497,0.173,1
5ntkgBVRkW8BZ1cr0acKLD,2003,Single For The Rest Of My Life,isyss,71,0.717,0.334,147.655,0.0394,0.0796,0.00411,4,0.721,6,235636,-8.095,0.805,1
5NUvj4WX2tAQGxOF4CWJ7I,2015,Real Life,jake owen,74,0.749,0.0956,108.004,0.0257,0.00195,0,4,0.654,1,169827,-5.383,0.774,0
5nuvvKXACbvkftbe1oS0Oy,2002,The One You Love,paulina rubio,97,0.893,0.129,91.888,0.0365,0.0575,0,4,0.585,5,227600,-3.899,0.639,1
5nWgEBtaRwVrCMjer1RtLm,2003,These Days,rascal flatts,23,0.738,0.0651,81.962,0.0427,0.271,0,4,0.578,7,254493,-4.109,0.352,1
5o0oypIQQ2PgGde8wLjbhx,2013,Chloe (You're The One I Want),emblem3,93,0.925,0.131,118.024,0.0359,0.039,0,4,0.71,0,222093,-3.329,0.93,1
5O2P9iiztwhomNh8xkR9lJ,2015,Night Changes,one direction,31,0.52,0.115,120.001,0.0353,0.859,0,4,0.672,8,226600,-7.747,0.37,1
5o4W6yWSJD9e9Ea8YC9WjF,2008,One Step At A Time,jordin sparks,17,0.692,0.0384,102.028,0.0289,0.0825,0,4,0.766,1,205160,-4.672,0.691,1
5o4YTpD56HtYx3X0QIoJft,2013,Highway Don't Care,tim mcgraw,59,0.556,0.0822,157.878,0.0355,0.0149,3.46E-06,4,0.494,2,267845,-8.518,0.555,1
5o5KX1f1JBQ2SxGzE8RQQA,2011,It's Good,lil wayne,79,0.692,0.147,128.002,0.142,0.0217,0,4,0.722,1,241467,-7.17,0.0984,1
5O6yk6U8L3rTbFsIwuqe8H,2011,Turning Tables,adele,63,0.452,0.129,79.83,0.0293,0.952,1.68E-05,4,0.305,0,250133,-6.077,0.21,0
5O8x1YlmLQopQHErxtDfi9,2017,UnFazed,lil uzi vert,84,0.707,0.111,126.684,0.0746,0.0459,0,4,0.778,4,190355,-3.606,0.458,0
5O9WkrcIngJ6l3il6WrfbG,2015,Burnin' Up,jessie j,86,0.833,0.727,123.999,0.051,0.0484,3.45E-06,4,0.76,4,220547,-2.894,0.399,1
5OdIePuf9dXmsJmQ98jRMp,2006,Wings Of A Butterfly,him,87,0.776,0.834,128.038,0.0443,0.0152,0.0153,4,0.432,8,211680,-3.474,0.667,1
5OGkKx8jP0A5KSULEc6XYZ,2008,Realize,colbie caillat,20,0.607,0.105,123.95,0.0347,0.142,0,4,0.699,1,244107,-6.312,0.156,1
5Ohxk2dO5COHF1krpoPigN,2017,Sign Of The Times,harry styles,4,0.595,0.109,119.972,0.0313,0.0275,0,4,0.516,5,340707,-4.63,0.222,1
5oi2DPXm8sAh5pSq2AwGtj,2015,Love Me Like You Mean It,kelsea ballerini,45,0.849,0.304,151.966,0.0511,0.0556,0,4,0.648,4,199277,-5.901,0.82,1
5OIC83vOPXGU5ZzrfLVR4g,2006,Sleep On It,danity kane,64,0.595,0.087,161.986,0.12,0.0215,0,4,0.749,2,203240,-7.721,0.819,1
5oICWTlNXn1M3DHMaSk0uq,2011,Candles,glee cast,71,0.395,0.104,176.21,0.038,0.849,0,4,0.46,2,171373,-8.479,0.192,1
5OiLJ8tjUPFiPX2gVM8fxJ,2010,Imma Be,the black eyed peas,1,0.539,0.288,145.618,0.387,0.184,0,0,0.619,0,257560,-6.9,0.424,1
5OJftsnDxtQlRMI2QDwvkQ,2010,Beautiful,glee cast,61,0.784,0.0476,124.997,0.0601,0.0161,0,4,0.76,4,198293,-3.998,0.929,1
5ojJNnX5ND2gMGojPd3NiO,2003,In Those Jeans,ginuwine,8,0.541,0.0753,127.683,0.0776,0.508,0,4,0.691,1,243307,-5.873,0.319,1
5OLS7HqWFKfO10e5WIGbzb,2011,Oh My,dj drama,95,0.786,0.359,136.033,0.0277,0.0083,0,4,0.614,10,263686,-5.785,0.365,0
5omYVLodGmaxnhua99xIE8,2015,A.M.,one direction,94,0.527,0.0963,141.839,0.0309,0.227,0,4,0.586,3,209040,-4.905,0.506,1
5OndtwLGA9O6XHFcGm2H7r,2016,Out Of The Woods,taylor swift,18,0.828,0.34,92.002,0.0388,0.00107,1.48E-05,4,0.557,7,235800,-6.848,0.307,1
5ONu4EF5vxDOCmBbQI6s0M,2015,The Hanging Tree,james newton howard,12,0.0734,0.2,92.884,0.0333,0.383,0.0001,4,0.255,9,218507,-17.988,0.136,0
5OQGeJ1ceykovrykZsGhqL,2001,Breathless,the corrs,34,0.82,0.269,126.988,0.0597,0.0541,6.80E-05,4,0.607,11,207507,-7.754,0.768,1
5OQsiBsky2k2kDKy2bX2eT,2000,Learn To Fly,foo fighters,19,0.919,0.262,135.997,0.0408,1.83E-05,2.07E-05,4,0.465,4,235293,-4.025,0.537,1
5ORJS2w3QxObWvcaVm0j9U,2013,Don't Rush,kelly clarkson,87,0.665,0.0826,201.7,0.0298,0.0264,0,4,0.406,1,242013,-6.02,0.522,1
5orNvuULGrmmTwBeW5G3dT,2014,Raging Fire,phillip phillips,58,0.85,0.156,125.808,0.0714,0.0116,0,4,0.562,7,225133,-5.052,0.41,1
5oRp0GTiNQ2OjCUssfCTsk,2007,Nothing Left To Lose,mat kearney,41,0.71,0.169,148.011,0.0275,0.103,6.14E-05,4,0.445,4,263253,-6.819,0.468,1
5OrX4PR74Ttezdj5soO1BV,2011,Best Thing I Never Had,beyonce,16,0.649,0.0894,99.099,0.0324,0.143,1.57E-05,4,0.545,6,253747,-4.062,0.297,1
5OsVXAWDMK7v37MwKEDjcD,2000,Cherchez LaGhost,ghostface killah,98,0.525,0.0827,103.516,0.0532,0.0361,6.71E-06,4,0.864,11,191427,-8.846,0.513,0
5OUSPcqhYTOzpbXzoEvKim,2017,The Fighter,keith urban,38,0.845,0.197,132.023,0.0525,0.0304,0,4,0.681,11,184040,-5.147,0.761,0
5ovfPfFxFTr8hYmeBxvJLj,2004,Pass That Dutch,missy elliott,27,0.646,0.352,110.89,0.274,0.0437,0.0426,4,0.86,10,217040,-11.578,0.327,0
5OVofGV3opkR1hq0C9RSCu,2004,100 Years,five for fighting,28,0.561,0.264,120.471,0.0279,0.586,1.51E-05,4,0.636,7,244667,-7.482,0.293,1
5oxioZhKHdASa1PZM65kYT,2010,Toxic,glee cast,16,0.74,0.0797,132.586,0.0561,0.131,0,4,0.607,8,204413,-5.401,0.486,1
5oyUurs28XRagLa8lgm6V3,2017,Too Much Sauce,dj esco,50,0.547,0.216,121.01,0.0786,0.0496,0,4,0.96,6,223093,-6.992,0.186,0
5p3NP9mQblDsVJLdfNZJ3I,2017,God.,kendrick lamar,58,0.565,0.199,132.893,0.0892,0.0377,0,4,0.696,0,248827,-5.933,0.216,1
5P5cGNzqh6A353N3ShDK6Y,2017,Bad Romance,lady gaga,2,0.921,0.0831,118.99,0.0391,0.00305,3.65E-05,4,0.697,0,294573,-3.75,0.721,1
5p9XWUdvbUzmPCukOmwoU3,2007,Suddenly I See,kt tunstall,21,0.764,0.108,100.455,0.0438,0.233,0,4,0.582,0,201549,-5.719,0.653,1
5pBz60wO1qPDJv4YRSz4hr,2007,Take Me As I Am,mary j. blige,58,0.587,0.162,82.2,0.0406,0.0719,0,4,0.605,11,237493,-4.789,0.551,0
5PCJldueshnwqQVjS16543,2002,U Don't Have To Call,usher,3,0.568,0.0304,100.005,0.0459,0.0478,3.57E-05,4,0.793,1,269400,-4.958,0.806,1
5PCYGkoOlpvjttDtG8XcvS,2006,Doing Too Much,paula deanda,41,0.668,0.341,141.03,0.0672,0.298,0,4,0.722,2,247246,-5.142,0.753,1
5pD1qwHvnKFcQ2qjwsoKYF,2014,Day Drinking,little big town,40,0.962,0.741,163.903,0.065,0.122,0,4,0.594,9,178840,-2.462,0.832,1
5pemEFax3jfocz4FGHa3UC,2011,Voices,chris young,53,0.788,0.15,76.528,0.0525,0.38,0,4,0.552,0,186107,-4.112,0.641,1
5PfBjYnzq4puibfNcLsNBR,2008,Baby,ll cool j,52,0.764,0.072,100.025,0.23,0.0553,0,4,0.802,0,243080,-5.905,0.732,1
5pinOKTQyPCPpgjIOKVFY3,2000,A Country Boy Can Survive (Y2K Version),chad brock,75,0.592,0.114,75.938,0.0317,0.166,0,4,0.669,7,237667,-4.628,0.51,1
5pJnRLlzUcRxrtYgfdUwvg,2015,30 for 30 Freestyle,drake,88,0.621,0.124,89.282,0.394,0.653,0,4,0.747,4,253935,-9.115,0.306,0
5pLQwt7Bfv1CeDDr1pD6ci,2009,It's A New Day,will.i.am,78,0.639,0.23,119.901,0.049,0.122,0,4,0.795,7,219787,-4.318,0.467,1
5PMKzsUsTpZZGsCcJBuhP2,2000,U Know What's Up,donell jones,7,0.543,0.0419,103.032,0.0844,0.0402,5.73E-05,4,0.854,8,243733,-6.166,0.868,0
5PMNu7kMZ4msbxiKnDTOt0,2016,With You,drake,47,0.406,0.112,127.978,0.266,0.145,0.000242,4,0.874,1,195053,-10.025,0.801,1
5PNcJn4oFNvlRfrZBHfqWh,2016,Castaway,zac brown band,96,0.78,0.112,101.066,0.0477,0.161,0,4,0.634,8,188053,-4.928,0.93,1
5pomCBdsTZSDCFHH8BAUQe,2008,This Is Me,demi lovato,9,0.836,0.089,90.878,0.0393,0.0159,0,4,0.484,1,189173,-2.767,0.594,1
5pPi94jT2q88tkjDhBu6IV,2009,Send It On,disney's friends for change,20,0.319,0.102,137.958,0.0303,0.00241,0.906,4,0.623,9,208849,-14.138,0.249,1
5pPUNaKCGuQa5e6BfrSacv,2003,Love At 1st Sight,mary j. blige,22,0.462,0.0963,204.851,0.233,0.481,6.31E-06,4,0.657,2,290120,-10.987,0.567,1
5pQgtblU1iZdRt651MFI2f,2000,Smile,lonestar,39,0.502,0.121,75.001,0.0281,0.271,0,4,0.471,7,213133,-8.433,0.175,1
5pQtfVIaQvINzl0XIGKNrC,2004,Redneck Woman,gretchen wilson,22,0.847,0.691,184.942,0.087,0.105,0,4,0.51,11,215920,-4.622,0.74,1
5pRvd7BtQZ42S9zegc0nOa,2013,Atlas,coldplay,69,0.433,0.105,136.37,0.0292,0.681,0.677,4,0.284,11,236093,-7.73,0.121,1
5PTG6rrL6EPFD9E2QMI2pl,2018,Japan,Famous Dex,28,0.678,0.344,175.985,0.438,0.121,0,4,0.733,6,142000,-7.771,0.841,1
5pvUom8SwY90Jc08leWVnv,2002,A New Day Has Come,celine dion,22,0.659,0.159,183.918,0.0567,0.0775,1.05E-05,4,0.462,6,260453,-6.479,0.212,1
5PxpphUBj6Dfqrii0irlMf,2012,Where I Come From,montgomery gentry,71,0.837,0.247,90.015,0.0303,0.012,9.38E-06,4,0.62,1,201840,-4.239,0.532,1
5pyB5WEAEwqwl18UaBLeBl,2009,Small Town USA,justin moore,44,0.601,0.133,131.883,0.0289,0.141,3.31E-06,4,0.592,6,218853,-5.938,0.571,1
5PycBIeabfvX3n9ILG7Vrv,2013,Propuesta Indecente,romeo santos,79,0.632,0.0723,122.936,0.0549,0.499,0,4,0.757,2,235133,-6.83,0.742,1
5pYHLaaHFcON5uvJccnwOi,2016,Strip It Down,luke bryan,30,0.874,0.084,137.973,0.0432,0.358,0,4,0.629,9,242320,-3.587,0.704,1
5PypFTXJ4Ij2nMvxKRjjv2,2011,Yeah 3X,chris brown,15,0.889,0.0907,129.95,0.0458,0.000393,1.08E-06,4,0.712,11,241667,-3.206,0.66,0
5pyrfreKkXfAm0Z58yYors,2007,Don't Make Me,blake shelton,79,0.538,0.151,141.975,0.0292,0.0178,0,4,0.506,5,246560,-6.289,0.252,1
5PZ2cqh9Yem2g6cTSOLllz,2007,Pain,three days grace,44,0.741,0.273,160.515,0.0335,0.00804,0,4,0.416,7,202973,-4.001,0.286,1
5pzOa6eAYbZ0TCmFhTRUzI,2006,My Destiny,katharine mcphee,60,0.451,0.13,137.779,0.0294,0.309,0,4,0.469,10,227400,-7.242,0.12,1
5Q0Nhxo0l2bP3pNjpGJwV1,2009,Party In The U.S.A.,miley cyrus,2,0.708,0.0679,192.18,0.0675,0.00124,0.000181,4,0.454,10,202067,-4.526,0.483,0
5Q4lFAfvLhGB7DNcg2DwgA,2006,Gotta Go,trey songz,67,0.635,0.48,82.21,0.0632,0.161,0,4,0.675,5,247053,-5.356,0.562,0
5q7ev6quflvxQ73PVlBxgG,2014,Cold One,eric church,88,0.705,0.638,92.206,0.306,0.119,0,4,0.419,10,186053,-8.876,0.518,0
5q9ZLBQHuaQd8juV2MtYzc,2006,Tengo Un Amor,toby love,100,0.573,0.331,133.995,0.0313,0.641,0,4,0.754,8,259973,-6.814,0.96,1
5qaxeIJLARExwa34d9TuYp,2008,Sneakernight,vanessa hudgens,88,0.904,0.161,104.007,0.065,0.37,0,4,0.807,1,179080,-4.127,0.809,0
5qddWI3SMzfPbZaOSj9XGw,2009,And I Am Telling You I'm Not Going,glee cast,94,0.609,0.509,123.7,0.0525,0.498,0,4,0.378,10,246867,-6.07,0.191,1
5QemHQxj7PRkrw8lJl2W7C,2010,Scott Mescudi Vs. The World,kid cudi,92,0.717,0.172,108.677,0.0289,0.31,0.597,4,0.776,11,235293,-5.915,0.556,0
5QhBKPqsnX1uY9fZNaAtZg,2001,Stronger,britney spears,11,0.923,0.273,108.049,0.0521,0.128,0.000437,4,0.707,11,203000,-3.957,0.842,1
5QHElgktygMkgRdpPhXfn2,2003,Red Dirt Road,brooks,25,0.864,0.138,136.128,0.0414,0.0736,0.000311,4,0.553,5,260017,-4.038,0.437,1
5qi7piHIt9zwTYYBnIvfNZ,2017,OTW,dj luke nasty,71,0.651,0.079,82.022,0.0646,0.0143,0,4,0.743,6,219512,-5.974,0.467,1
5qiG5FhrnE7dl0ZxhKc3My,2008,Headfirst Slide Into Cooperstown On A Bad Bet,fall out boy,74,0.748,0.391,120.069,0.0326,0.0107,1.27E-06,4,0.606,2,234493,-4.207,0.584,0
5qiWQq9tPjMDNpd1knSoZ0,2006,This Is The Life,hannah montana,89,0.816,0.384,141.054,0.0303,0.000493,1.33E-06,4,0.583,4,177253,-4.215,0.503,1
5qjESLw4uzDNvG2V5QIoaS,2004,"Breathe, Stretch, Shake",mase,28,0.712,0.399,101.43,0.336,0.0666,0,4,0.531,9,197277,-4.887,0.648,1
5qkWTBmDmZjogwIvbKtJQv,2013,Birthday Song,2 chainz,47,0.586,0.156,140.067,0.0512,0.0581,0,4,0.748,1,306600,-2.554,0.161,1
5qP1EhyVCDgyjqEMoJPUWA,2011,What If,colbie caillat,77,0.839,0.0806,122.022,0.0357,0.262,1.43E-06,4,0.602,4,225120,-5.641,0.715,1
5qRRiqndqXaq2QBudIrkYU,2017,Dirty Laundry,carrie underwood,48,0.874,0.111,200.179,0.114,0.0595,1.12E-05,4,0.456,10,204093,-4.129,0.5,0
5QrT8pNtw1UnjqFuSUsenv,2016,P**** Print,gucci mane,89,0.373,0.105,125.981,0.328,0.212,0,4,0.921,6,215373,-11.513,0.179,1
5qtwzv99vOr5UTwnTixn7j,2009,Know Your Enemy,green day,28,0.958,0.0643,129.984,0.0412,0.0016,4.96E-05,4,0.56,11,190987,-3.245,0.961,1
5qv0ohJV2QNwga79jLNDYQ,2013,Hallelujah,matthew schuler,40,0.133,0.154,69.166,0.0351,0.92,0.000716,4,0.26,0,414587,-11.156,0.0828,1
5qX2ZJoLEyFCTAdaCqUo7s,2009,Whatever You Like,anya marina,88,0.643,0.308,121.97,0.0316,0.535,0,4,0.663,5,228907,-4.383,0.368,1
5qYiVdWxd84wRWGIQ9Hts6,2011,As She's Walking Away,zac brown band,32,0.619,0.123,183.91,0.0308,0.474,0,4,0.553,3,223827,-7.101,0.374,1
5qzyjGVFpGdhBHH6XtD5Mk,2011,Price Tag,xenia,99,0.915,0.146,175.009,0.0734,0.0343,0,4,0.585,11,210413,-5.364,0.854,1
5r00wpsojd4mBYaQFDvni7,2014,Roller Coaster,luke bryan,43,0.756,0.174,107.995,0.0363,0.0338,2.06E-05,4,0.599,8,259080,-4.457,0.282,1
5r67bGhYXZNqk2m2Wupfmu,2013,Pour It Up,rihanna,19,0.495,0.0999,133.959,0.0451,0.0316,0,4,0.783,2,161200,-8.761,0.413,1
5r6hrzcBhlnV9eDSKD2WQ9,2012,Fly Over States,jason aldean,32,0.739,0.102,81.519,0.0323,0.0644,0,4,0.48,7,218267,-3.26,0.194,1
5r6YGzvr9oZGVK6QVbh0HB,2012,Scream & Shout,will.i.am,12,0.69,0.128,130.042,0.0679,0.0216,7.80E-05,4,0.773,0,283400,-6.835,0.489,1
5R9a4t5t5O0IsznsrKPVro,2009,Single Ladies (Put A Ring On It),beyonce,1,0.584,0.188,193.437,0.296,0.0383,0,4,0.426,1,193213,-5.293,0.272,1
5rb9QrpfcKFHM1EUbSIurX,2004,Yeah!,usher,1,0.791,0.0388,105.018,0.112,0.0183,0,4,0.894,2,250373,-4.699,0.583,1
5rG2QR9q2D2csdKsyaJTdh,2012,Mercy,dave matthews band,95,0.465,0.0929,96.001,0.0293,0.302,5.70E-06,4,0.632,0,268720,-8.459,0.305,1
5rHhKF6OTsm2ye5lFK86Kn,2011,I'm Flexin',t.i.,66,0.614,0.205,148.924,0.0781,0.0113,0,4,0.721,1,186271,-7.327,0.504,1
5RIVoVdkDLEygELLCniZFr,2016,Watch Me,silento,3,0.77,0.334,139.982,0.134,0.265,0,4,0.825,8,185131,-8.508,0.965,1
5RjbFGeWVsCpw8EcE8OrvZ,2013,Gone,kanye west,18,0.682,0.0741,92.732,0.25,0.0178,0,4,0.851,10,332250,-6.114,0.332,0
5rjIw1mQUKwhcxzM4ciWez,2018,Love Lies,Khalid & Normani,34,0.592,0.111,143.954,0.0615,0.519,0,4,0.731,6,198342,-8.588,0.427,1
