,year,title,artist,id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
8895,2008,Here I Am,Rick Ross,67yGTWcR72BZvsrSS2dHST,0.735,0.0703,109.851,0.144,0.224,0.0,4,0.749,10,209547,-5.726,0.475,0
8896,2008,The Seed of Dream: No. 1. I Lie in This Coffin,Music of Remembrance,1BEfhZcetCdtxZnA54ljzr,0.133,0.0953,69.67,0.0509,0.952,0.00123,4,0.177,10,219853,-22.561,0.0496,1
8897,2008,Di Na Natuto,Gary Valenciano,2rkh9FK424RjiDW4Ynl1li,0.354,0.13,115.236,0.0319,0.773,0.00141,4,0.519,2,334133,-10.576,0.219,1
8898,2008,Tayong Dalawa,REY VALERA,3S56JiYFt764JaNmkbtwxt,0.236,0.086,71.972,0.0265,0.532,2.72e-06,4,0.312,7,208160,-13.768,0.174,1
8899,2008,Wag Mo Na Sanang Isipin,Gary Valenciano,40EUQlk6xbBXRF6fM0LZh4,0.663,0.0453,123.867,0.0461,0.0568,0.000215,4,0.985,7,229333,-7.74,0.965,1
8900,2008,When I Hear You Call,Gary Valenciano,4E437ZY17iHLACNpLpivH0,0.265,0.0986,180.047,0.0322,0.923,0.0,4,0.254,8,284680,-8.147,0.258,1
8901,2008,Goodbye To The Village - Chris Kimsey Mix,Killing Joke,53OM9B2zOQuek41rRX3ChU,0.873,0.237,138.877,0.0394,0.00349,0.00383,4,0.453,0,317827,-6.851,0.827,0
8902,2008,Don't Stop The Music,Rihanna,0ByMNEPAPpOR5H69DVrTNy,0.669,0.0535,122.668,0.0643,0.0336,6.92e-05,4,0.835,6,267080,-5.582,0.542,0
8903,2008,Amazing,Kanye West,0m3Ze0cy8qBHSsV2exAfCw,0.545,0.0642,73.034,0.0418,0.218,0.0913,4,0.579,8,238333,-8.354,0.483,1
8904,2008,Right Now (Na Na Na),Akon,1ARJhjuI6TNYZCxYygFQ4F,0.851,0.543,137.968,0.19,0.283,0.0,4,0.816,8,240747,-4.166,0.568,0
8905,2008,I Saw God Today,George Strait,7maV3I3KQNYpsOWYTOhGqn,0.578,0.193,148.216,0.0312,0.655,0.0,4,0.589,3,203200,-6.823,0.377,1
8906,2008,Lovebug,Jonas Brothers,3F8xLc6T4VvKH7I6wqVAN2,0.505,0.181,157.959,0.0704,0.131,0.0,4,0.554,4,220693,-6.108,0.547,1
8907,2008,Make Her Fall In Love With Me Song,George Strait,3lEfWXVeo02PI4QaX5ocV9,0.85,0.312,121.253,0.033,0.358,0.0,4,0.68,7,144667,-4.866,0.951,1
8908,2008,Conteo Regresivo - Salsa Version,Gilberto Santa Rosa,5YfqVqJwjxiyhxvofbCnHp,0.72,0.069,163.905,0.0803,0.778,0.0,4,0.777,8,266787,-6.162,0.96,1
8909,2008,Bust Your Windows,Jazmine Sullivan,56z2qI0gKcPthQF6l8AW3E,0.664,0.0671,106.991,0.0332,0.538,0.0,4,0.683,5,266307,-4.233,0.866,0
8910,2008,Dancing With Myself - EP Version,Billy Idol,1WYedq08MjytnpXfoM2dl2,0.915,0.361,176.997,0.0838,0.00151,0.0,4,0.433,4,291600,-5.095,0.882,1
8911,2008,Gives You Hell,The All-American Rejects,6ihL9TjfRjadfEePzXXyVF,0.725,0.0726,99.988,0.0402,0.0156,0.0,4,0.714,4,213107,-6.411,0.59,1
8912,2008,It's Raining Men,Various Artists,4caiYv89C9GZdDD1RzshWd,0.927,0.699,136.247,0.156,0.461,5.73e-05,4,0.66,5,211533,-5.867,0.458,0
8913,2008,Does Your Mother Know - From 'Mamma Mia!' Original Motion Picture Soundtrack,Cast Of Mamma Mia The Movie,64DxdXTNY58CVu2j5QjCIk,0.899,0.0373,133.922,0.0321,0.0259,5.92e-06,4,0.74,9,181307,-4.461,0.965,1
8914,2008,If Ever There's a Reason,Derby,5f8Cn4lVRMUL9sA8oYw3lu,0.422,0.108,97.038,0.0296,0.129,0.0039,4,0.672,9,239240,-10.23,0.0981,0
8915,2008,Pass It Around,Donavon Frankenreiter,10t0LK87AZEwpCXdbFNrQx,0.49,0.113,106.156,0.0285,0.436,0.00397,4,0.785,5,293427,-10.336,0.635,1
8916,2008,Let It Rock,Kevin Rudolf,6TrNRd98WksT9Kkmx9uj6R,0.781,0.0769,113.183,0.0407,0.00106,0.0,4,0.607,7,231173,-4.276,0.482,1
8917,2008,She's A Lady,Forever The Sickest Kids,7rXOUa2yrj80b49sYqV6Qy,0.904,0.329,163.056,0.0956,0.00115,0.0,4,0.432,11,240040,-5.827,0.589,1
8918,2008,A Boat Like Gideon Brown,Bruce W. Ford,33vbzFe4bj7gNEUl333Y2Y,0.298,0.313,93.484,0.0342,0.524,0.0,4,0.736,2,214213,-10.758,0.769,1
8919,2008,The Little Beggarman,The High Kings,7k37IOHc7D1xlXcKjeUvo8,0.667,0.0865,100.006,0.103,0.655,0.0,4,0.719,7,174747,-7.546,0.793,1
8920,2008,Murder in the City,The Avett Brothers,3h5AZDf5z7D18plaLtHTfi,0.254,0.13,106.026,0.0338,0.922,9.06e-05,4,0.632,3,192427,-10.898,0.232,1
8921,2008,Mr. & Mrs. Perfect,Gucci Mane,1s5lFNhXYR8K5lvogYDuQr,0.348,0.264,146.057,0.528,0.0204,0.0,4,0.874,2,215980,-10.877,0.189,1
8922,2008,Chinese Democracy,Guns N' Roses,0zoK1L5JxJbyk7T2nw367B,0.8,0.131,133.94,0.0775,0.000769,0.0309,4,0.474,2,283213,-10.472,0.156,1
8923,2008,I Like To Move It,Various Artists,4bAFo6r2ODMDoqM5YHV2gM,0.791,0.0989,126.962,0.0437,0.428,0.0,4,0.842,7,221467,-5.277,0.95,0
8924,2008,Scraped,Guns N' Roses,1Bm7cD88dROf4W45gozDFz,0.927,0.0558,118.011,0.101,0.00634,0.000981,4,0.529,1,210387,-7.553,0.456,0
8925,2008,Devil In The Bottle,Various Artists,0al5WNmIASd3qMK50tiwTi,0.41,0.0975,134.788,0.0305,0.646,1.58e-05,4,0.43,7,167547,-10.349,0.367,1
8926,2008,I Heard The Bells On Christmas Day,Casting Crowns,6ZvGIWs3Vt4cmVkuycJaFM,0.608,0.129,146.028,0.0302,0.556,7.32e-05,4,0.422,10,262320,-8.813,0.223,1
8927,2008,Let's Just Kiss And Say Goodbye,The Boogie Kings,1maM66yLsY6J5VJ1ChsPGt,0.364,0.0828,145.283,0.0342,0.481,0.0,4,0.592,10,251253,-8.27,0.689,1
8928,2008,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,3dmqIB2Qxe2XZobw9gXxJ6,0.655,0.328,169.515,0.0608,0.0272,1.34e-06,4,0.464,7,273600,-9.058,0.531,0
8929,2008,You're the Voice,John Farnham,5NwkWwfRJaT55hEPtCmJHx,0.762,0.579,84.957,0.0464,0.22,2.8e-05,4,0.369,10,302107,-8.993,0.644,1
8930,2008,A Handful of Dust,Rudimentary Peni,6UpJmaNPevUYSyGT87U53N,0.633,0.433,187.324,0.0539,1.08e-06,0.556,4,0.0939,7,80800,-6.226,0.253,1
8931,2008,"You're Gonna Go Far, Kid",The Offspring,6TfBA04WJ3X1d1wXhaCFVT,0.905,0.211,126.12,0.0671,0.00511,0.0,4,0.546,0,177827,-3.103,0.598,1
8932,2008,Just Getting Started,High School Musical Cast,2l3imSkvdlMxEzCLiZXLcM,0.912,0.0675,100.987,0.0336,0.124,0.0,4,0.597,0,217467,-3.881,0.884,1
8933,2008,Just Wanna Be With You - Original Version,High School Musical Cast,3SMxd9vNy41n9Xk4UFw36S,0.723,0.112,102.003,0.0323,0.312,0.0,4,0.547,2,156187,-4.804,0.377,0
8934,2008,Senior Year Spring Musical - Original Version,High School Musical Cast,61zQ8XDgOYslFGzfhK823e,0.89,0.0908,101.985,0.0873,0.125,0.0,4,0.44,0,464587,-4.228,0.43,1
8935,2008,You Are My King (Amazing Love),Various Artists,10XwSb0KY2wgai8yScFmoC,0.615,0.123,147.838,0.0307,0.198,0.0,4,0.472,9,270533,-6.508,0.366,1
8936,2008,Mighty to Save,Laura Story,5l4kTQShA5kAOvjbGBTxBm,0.66,0.0995,155.919,0.0279,0.0192,3.66e-06,4,0.486,6,229947,-5.08,0.348,1
8937,2008,Oh I Want To Know You More / I Want To know You/I Love You Lord,Barbi Franklin,4Yc3tkak7nDTWAUghlBT4z,0.247,0.141,120.935,0.0358,0.979,0.38,4,0.216,7,373827,-11.921,0.259,1
8938,2008,Mighty to Save,Laura Story,5l4kTQShA5kAOvjbGBTxBm,0.66,0.0995,155.919,0.0279,0.0192,3.66e-06,4,0.486,6,229947,-5.08,0.348,1
8939,2008,You Are My King (Amazing Love),Various Artists,10XwSb0KY2wgai8yScFmoC,0.615,0.123,147.838,0.0307,0.198,0.0,4,0.472,9,270533,-6.508,0.366,1
8940,2008,Father Long Before Creation [Matthew Smith],Indelible Grace Music,3GBgWRS7u2YUeByTq6qObS,0.644,0.314,103.939,0.0244,0.146,0.000102,4,0.609,9,210947,-6.951,0.407,1
8941,2008,You Are Mine (Isaiah 43) [Remastered],Enter The Worship Circle,0LJ6WfVftyL8pBH7nu35Dc,0.274,0.11,67.905,0.038,0.843,1.4e-06,5,0.356,1,177108,-9.065,0.322,1
8942,2008,Aurora,Borellus,5R0ZQCE0MhuDw3qe2AA1oJ,0.975,0.0925,153.636,0.0855,0.0204,7.8e-05,4,0.259,7,187267,-5.906,0.23,1
8943,2008,Requiem for a Dying Song,Flogging Molly,1hR28K9XMsCWxZyfE7elZW,0.969,0.358,169.965,0.0374,0.0135,0.0162,4,0.463,7,210693,-3.049,0.947,1
8944,2008,Mickey's Monkey,Smokey Robinson & The Miracles,28ODIjaThE6hBOUAAl7y3W,0.873,0.273,93.216,0.0921,0.144,0.0688,4,0.694,2,194440,-7.013,0.729,0
8945,2008,Peggy Sue Got Married - Single Version,Buddy Holly,6a6IDsi1pFPgzugNZGICLH,0.218,0.204,141.363,0.0434,0.877,0.0,4,0.653,8,109000,-12.711,0.623,1
8946,2008,I'm Not a Hero,Hans Zimmer,56pKYnSA0CyayMJWcEU5kH,0.289,0.0772,129.673,0.0557,0.688,0.683,4,0.3,10,394440,-17.109,0.0492,1
8947,2008,Feel Alright - Optikal Mix,Various Artists,4DzfHgNDkwrJSvWil5pkh9,0.776,0.159,116.984,0.0377,0.00418,0.049,4,0.631,1,427893,-8.144,0.503,1
8948,2008,The Traitor,Menahan Street Band,0kxFVCOcAV3Rwwes2f1SSd,0.585,0.0465,100.95,0.0421,0.147,0.927,4,0.628,3,162267,-8.036,0.618,0
8949,2008,I Got My Locs On,Ice Cube,2rt7TbbewJZEV0MxXDxjx1,0.767,0.346,137.034,0.0709,0.0133,0.0,4,0.735,5,223240,-7.137,0.904,0
8950,2008,Jack N The Box,Ice Cube,26DEEL3w84yIul5dT9Rq99,0.787,0.173,82.203,0.241,0.0134,0.0,4,0.603,2,262693,-5.431,0.29,1
8951,2008,Savior,Rise Against,3asFGFY3uLjMDmML1p0tYm,0.93,0.39,112.447,0.0487,0.00164,6.67e-05,4,0.549,5,242280,-3.468,0.526,0
8952,2008,Skinny Love,Bon Iver,2cbic3TiUENlJX91y67ARR,0.263,0.127,76.379,0.0567,0.844,5.36e-06,4,0.593,4,238520,-14.029,0.109,0
8953,2008,Agoraphobia,Deerhunter,2SpHd4lGMrJMIQDf92V6VP,0.94,0.656,120.097,0.0375,0.0309,0.862,4,0.579,4,202640,-6.89,0.401,1
8954,2008,Right Now (Na Na Na),Akon,1ARJhjuI6TNYZCxYygFQ4F,0.851,0.543,137.968,0.19,0.283,0.0,4,0.816,8,240747,-4.166,0.568,0
8955,2008,"1, 2, 3, 4",Plain White T's,5VWmMZCfJ4yVkJw9ZLFXej,0.55,0.108,90.56,0.0262,0.566,1.39e-05,4,0.458,2,198360,-7.092,0.56,1
8956,2008,You and I,Ingrid Michaelson,4oeRfmp9XpKWym6YD1WvBP,0.298,0.0874,134.216,0.0551,0.92,0.0,4,0.697,0,148707,-7.635,0.509,1
8957,2008,Lady In Spain,Ingrid Michaelson,6cPF3iuurthw6759fo5FA3,0.207,0.103,133.973,0.03,0.547,0.0,3,0.713,3,191573,-10.826,0.319,0
8958,2008,House of the Rising Sun - Re-Recorded,Various Artists,02fkxtgljvFTLdZV2FKGMw,0.381,0.0859,102.485,0.0344,0.746,0.000146,3,0.33,9,297667,-6.453,0.188,0
8959,2008,Get out of My Life Woman,Lee Dorsey,6DNgKv1sWH2505Z5SAqAXr,0.4,0.0335,89.594,0.0334,0.294,0.000367,3,0.841,6,146267,-10.703,0.855,1
8960,2008,Twilight Zone,Golden Earring,3ztKHejzVoxJRKSZHFFMdJ,0.756,0.0927,118.56,0.0399,0.00785,3.49e-05,4,0.656,11,478107,-6.516,0.542,0
8961,2008,Three Wishes,The Pierces,3JqlvBYHgdJE7le7eVueuQ,0.371,0.146,83.908,0.0263,0.103,0.0321,4,0.4,2,221880,-8.397,0.188,0
8962,2008,Everywhere I Go,Hollywood Undead,1czaCgWLWgqp0eRIZ0BcXh,0.833,0.135,110.039,0.0314,0.103,0.0,4,0.821,7,210467,-4.948,0.933,0
8963,2008,C'mon Baby Let The Good Times Roll,Paul Green,4pXUu01lym24vuEhz5uDcY,0.577,0.0664,142.517,0.0313,0.473,0.0,4,0.533,9,146390,-8.291,0.827,1
8964,2008,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,3dmqIB2Qxe2XZobw9gXxJ6,0.655,0.328,169.515,0.0608,0.0272,1.34e-06,4,0.464,7,273600,-9.058,0.531,0
8965,2008,DONTTRUSTME,3OH!3,5jzX4dWVQeBTtfBaXnMRt5,0.713,0.189,130.012,0.254,0.0163,0.0,4,0.791,5,192573,-3.742,0.514,0
8966,2008,A Beautiful Mess,Jason Mraz,4HMVeqf1r9cH240Ann9sJ3,0.233,0.209,119.681,0.0337,0.285,0.0,3,0.534,4,337973,-12.055,0.14,1
8967,2008,Common Pleasure,Jason Mraz,4OjosZevoISsNKOEmD1Sj8,0.551,0.212,121.889,0.0621,0.834,6.17e-05,4,0.638,5,233067,-11.235,0.807,1
8968,2008,Details in the Fabric (feat. James Morrison),Jason Mraz,7EvZucbeXRDEwT4cFpHEi8,0.338,0.848,89.93,0.0282,0.755,5.68e-05,4,0.538,3,345707,-12.098,0.33,0
8969,2008,Dream Life of Rand McNally,Jason Mraz,5Oo3keOfcfPcZ9XdbxEPjT,0.489,0.694,112.568,0.0599,0.792,4.76e-05,4,0.808,11,555093,-10.792,0.685,1
8970,2008,Live High,Jason Mraz,0XIVmUXrwk0IjQEOWFnyn1,0.52,0.695,86.027,0.0474,0.144,0.0,4,0.612,2,254533,-9.665,0.635,1
8971,2008,Love for a Child,Jason Mraz,5OJ5utPWQbBRmGOZ6HpxgO,0.456,0.124,141.853,0.0267,0.147,0.0,4,0.578,0,244293,-8.865,0.432,0
8972,2008,Make It Mine,Jason Mraz,6UdhIn5jito25nOYZ5jWlA,0.794,0.159,149.949,0.0481,0.164,0.0,4,0.664,4,187773,-5.198,0.641,0
8973,2008,The Dynamo of Volition,Jason Mraz,2YFy7hG1A583BPZQ2SYdKd,0.818,0.312,118.069,0.0447,0.215,0.0,4,0.706,11,216613,-7.844,0.737,0
8974,2008,Things We Say When People Die,George Carlin,16MS3yh0e9AaKh7XQdaw6g,0.688,0.489,113.564,0.945,0.815,0.0,3,0.62,6,156693,-12.144,0.253,1
8975,2008,I Wish he Didn't Trust Me So Much,Sir Charles Jones,07JcFKAK1fAzYxAWPaw3O6,0.314,0.107,82.004,0.13,0.032,0.0,4,0.808,10,265200,-12.012,0.541,0
8976,2008,Right Now (Na Na Na),Akon,1ARJhjuI6TNYZCxYygFQ4F,0.851,0.543,137.968,0.19,0.283,0.0,4,0.816,8,240747,-4.166,0.568,0
8977,2008,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,3dmqIB2Qxe2XZobw9gXxJ6,0.655,0.328,169.515,0.0608,0.0272,1.34e-06,4,0.464,7,273600,-9.058,0.531,0
8978,2008,If You're Out There,John Legend,4jWNwr5r9emJVwNeYCgJY7,0.607,0.0627,95.002,0.0342,0.196,0.0,4,0.525,1,260280,-7.061,0.157,1
8979,2008,If I Die Sudden,John Mellencamp,7BdyqMuNnI1KxXeUh9nZ7A,0.5,0.111,127.695,0.0298,0.664,6.13e-05,4,0.553,9,225293,-8.846,0.842,1
8980,2008,John Cockers,John Mellencamp,1jd0ETkmyMtxBjcdT6Ktzv,0.717,0.159,174.799,0.045,0.618,0.00051,4,0.642,2,231053,-9.9,0.829,0
8981,2008,Longest Days,John Mellencamp,7hOvPwIaqgnV9g3JoGqqsX,0.194,0.11,107.997,0.0348,0.963,0.000395,4,0.703,1,190707,-13.19,0.356,1
8982,2008,Sweet Suzanne,John D. Hale Band,48vAc1itwWo8qMbpaZzUS6,0.427,0.29,78.22,0.0316,0.769,0.0,4,0.502,2,190627,-7.615,0.517,1
8983,2008,Fly On The Wall,Miley Cyrus,2f6s0AcBRBE0vIOU0NMdXw,0.957,0.13,144.008,0.0539,0.148,0.0,4,0.559,7,151800,-4.131,0.762,0
8984,2008,Young Without Lovers,John Mellencamp,7KJ4PQooToBLj3NLjXuOfo,0.273,0.123,83.227,0.0365,0.968,0.00112,4,0.566,1,168987,-11.938,0.292,0
8985,2008,No Trash In My Trailer,Colt Ford,4oo8YQ9XlHlhutUNyEno9E,0.553,0.124,119.975,0.0369,0.275,0.0,4,0.623,0,205107,-9.546,0.472,1
8986,2008,I Heard The Bells On Christmas Day,Casting Crowns,6ZvGIWs3Vt4cmVkuycJaFM,0.608,0.129,146.028,0.0302,0.556,7.32e-05,4,0.422,10,262320,-8.813,0.223,1
8987,2008,You'll Never Walk Alone - Mono; 2002 Remaster,Gerry & The Pacemakers,6catF1lDhNTjjGa2GxRQNN,0.265,0.149,113.564,0.0322,0.394,0.0,3,0.484,0,160187,-11.101,0.285,1
8988,2008,Faith in the Heartland,Journey,6xIpQrTaTBZVBjnCjMHKcj,0.906,0.379,115.93,0.068,0.00115,1.78e-06,4,0.426,9,378214,-4.835,0.249,1
8989,2008,Spaceman,The Killers,1A8SxnqRK3qabmuN2qxIpa,0.904,0.12,151.988,0.0532,0.00257,0.000648,4,0.525,4,284547,-5.488,0.803,1
8990,2008,Turn Down the World Tonight,Journey,5ErvQV6D6pWSZjZ8Y2QfCE,0.655,0.157,115.122,0.0282,0.27,0.0,4,0.492,9,296258,-4.387,0.295,1
8991,2008,A-Punk,Vampire Weekend,1595LW73XBxkRk2ciQOHfr,0.816,0.152,174.993,0.0499,0.0104,0.0543,4,0.548,2,137760,-4.478,0.857,1
8992,2008,What It Takes to Win,Journey,1S9JqKIYIU6EkWg8LRVTIB,0.935,0.336,120.025,0.0548,0.0269,0.0,4,0.518,4,323193,-4.409,0.227,0
8993,2008,Where Did I Lose Your Love,Journey,2o2mMuiFGQETYVX6D8qfF8,0.883,0.0929,127.948,0.0476,0.0015,0.0,4,0.476,5,302072,-4.212,0.316,0
8994,2008,Burnin' Up,Jonas Brothers,2VEsmoek0sol9MnJFyoG9e,0.958,0.331,113.989,0.075,0.0332,0.0,4,0.663,2,175093,-3.403,0.883,1
8995,2008,Cathedral Spires,Ken Verheecke,1zyD7Z7OwhEiKXfudiFx1G,0.129,0.106,107.102,0.0546,0.972,0.874,4,0.381,11,210400,-19.133,0.173,1
8996,2008,"Cheater, Cheater",Joey + Rory,0IErUOvyUhX4Gxji2LPjTc,0.809,0.246,149.97,0.0488,0.594,0.0,4,0.614,4,179067,-4.771,0.79,1
8997,2008,Second Chance,Shinedown,0CwYG1UnRmOx8Q1EzElCIL,0.796,0.106,100.011,0.0333,0.00107,0.0,4,0.46,0,222067,-4.501,0.182,0
8998,2008,Dead And Gone (feat. Justin Timberlake),T.I.,7IhsLJMqdxoo7YAZjaSMru,0.746,0.601,135.021,0.259,0.0402,0.0,4,0.713,0,299747,-4.99,0.47,1
8999,2008,Amazing,Kanye West,0m3Ze0cy8qBHSsV2exAfCw,0.545,0.0642,73.034,0.0418,0.218,0.0913,4,0.579,8,238333,-8.354,0.483,1
9000,2008,Coldest Winter,Kanye West,2RRFTLIglxHgAYQzsSLI4Y,0.507,0.255,133.953,0.0601,0.174,7.39e-06,4,0.54,0,164333,-10.315,0.473,1
9001,2008,Good Friday,WHY?,65Z4dxKlWtNhrPghqWtevw,0.918,0.455,147.966,0.0529,0.419,0.000655,4,0.524,4,229803,-5.463,0.738,0
9002,2008,Love Lockdown,Kanye West,1kxeWHF9PrCVZHvVskv8lg,0.529,0.112,119.573,0.0329,0.0539,0.392,4,0.756,1,270307,-7.659,0.123,0
9003,2008,Pinocchio Story,Kanye West,6giHsGo1eSYZSXKdNwTC62,0.283,0.948,81.733,0.0483,0.949,0.0,4,0.289,10,361600,-13.21,0.31,0
9004,2008,Punch Drunk Love,Common,74WvIWOGgBUPKtlpGAgiqw,0.848,0.106,77.009,0.203,0.0733,0.0,4,0.755,3,254507,-3.408,0.71,0
9005,2008,RoboCop,Kanye West,02LAK7qT1wya0klSeNO96f,0.435,0.339,133.762,0.104,0.141,0.00468,4,0.7,8,274360,-8.039,0.376,1
9006,2008,See You In My Nightmares,Kanye West,5zuoz1NBnpoHK6g5sbEH8F,0.441,0.103,124.598,0.0338,0.0735,0.0,4,0.668,7,258120,-7.949,0.158,0
9007,2008,Street Lights,Kanye West,6j8gTlbhj9KJSeypNcNAS9,0.488,0.233,125.497,0.0349,0.0321,0.0293,4,0.641,1,189907,-9.604,0.441,1
9008,2008,Swagga Like Us (feat. Kanye West & Lil' Wayne),T.I.,2kNtAwWATYkqV3CdT20RV0,0.817,0.118,89.008,0.214,0.00163,0.0,4,0.58,4,327667,-5.009,0.238,1
9009,2008,Savior,Rise Against,3asFGFY3uLjMDmML1p0tYm,0.93,0.39,112.447,0.0487,0.00164,6.67e-05,4,0.549,5,242280,-3.468,0.526,0
9010,2008,I Run To You,Lady Antebellum,2YVCkTYJpv5jelYrHYoEG8,0.786,0.124,113.963,0.034,0.163,5.99e-05,4,0.656,3,256013,-4.451,0.378,1
9011,2008,300 Violin Orchestra,Jorge Quintero,4JjUwfp8GQ3PxWg2QPKnpn,0.75,0.0804,149.931,0.0479,0.342,0.363,4,0.591,1,178026,-6.599,0.385,0
9012,2008,Black & Gold - Marcussen Album Version,Sam Sparro,4FYp10E5svnFAeOj6tNX9Y,0.7,0.114,136.042,0.0372,0.00513,9.13e-05,4,0.615,4,274133,-6.671,0.29,0
9013,2008,Hot N Cold,Katy Perry,1y4eb6hmAvsqlDOl3fx9kk,0.841,0.0688,132.032,0.0418,7.95e-05,0.0,4,0.706,7,220227,-3.956,0.861,1
9014,2008,I'm Still Breathing,Katy Perry,0O7yz12uINSU1mCrV82dgR,0.689,0.114,179.783,0.0883,0.0679,0.0,4,0.457,5,228693,-5.408,0.669,1
9015,2008,I Kissed A Girl,Katy Perry,005lwxGU1tms6HGELIcUv9,0.76,0.132,129.996,0.0677,0.00223,0.0,4,0.699,5,179640,-3.173,0.696,1
9016,2008,Waking Up In Vegas,Katy Perry,6fvxos1qSHrIgOkKw4dhWS,0.878,0.098,130.989,0.0346,0.0012,0.0,4,0.524,5,199187,-3.108,0.59,0
9017,2008,Soften Your Heart,Keith Green,1tJ9pkwCZpA27FFYqkC3zy,0.877,0.0144,135.993,0.0389,0.0798,0.0,4,0.798,0,172560,-5.589,0.941,1
9018,2008,Addicted,Saving Abel,3pxCXv0NACYfYnLjFcQW5D,0.865,0.0982,138.017,0.0338,0.000821,0.0,4,0.512,7,222827,-4.146,0.529,1
9019,2008,Whyyawannabringmedown,Aranda,52g5Yh2do20q06afVynUhM,0.97,0.0547,100.039,0.087,0.00618,0.000409,4,0.618,5,162640,-1.928,0.684,0
9020,2008,Say Hey (I Love You),Michael Franti & Spearhead,0nnxf8p851ZR49KFnGWVsB,0.981,0.178,93.003,0.0899,0.0368,1.17e-06,4,0.743,5,235760,-4.347,0.95,0
9021,2008,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,3aSWQJcWnnqgwYbAgidvlV,0.714,0.0592,126.736,0.0287,0.204,0.0,4,0.686,0,163680,-4.809,0.964,1
9022,2008,Forever Love - Mommas Gee Gee The Cat,Wayne Bonnett,6FqY4bxRSTq9jWsPc84jYh,0.419,0.107,120.007,0.0378,0.293,0.92,4,0.495,9,208053,-8.818,0.129,0
9023,2008,Everybody Wants to Go to Heaven (with The Wailers),Kenny Chesney,3u0iJcNE8fHupAO2OOqGlC,0.693,0.65,137.741,0.155,0.374,1.21e-05,4,0.705,11,252987,-7.153,0.555,1
9024,2008,Right Now (Na Na Na),Akon,1ARJhjuI6TNYZCxYygFQ4F,0.851,0.543,137.968,0.19,0.283,0.0,4,0.816,8,240747,-4.166,0.568,0
9025,2008,Got Me Going Crazy,Jonas Brothers,5wmeyBqC5N0Aj1t6l6JXDY,0.911,0.054,157.075,0.0697,0.00248,6.3e-06,4,0.51,9,155947,-4.812,0.729,1
9026,2008,Key’s in the Conch Shell,Kenny Chesney,1Bid9TnBXEf1GE4HwLPtk1,0.623,0.292,111.939,0.0278,0.304,0.0105,4,0.834,2,250467,-9.241,0.782,1
9027,2008,Kiss Me Thru The Phone,Soulja Boy,2q4rjDy9WhaN3o9MvDbO21,0.724,0.116,149.936,0.111,0.0175,0.0,4,0.761,7,193387,-3.818,0.815,1
9028,2008,Never Gonna Feel That Way Again,The Hit Co.,7gj9hbmTuyHik7Lp8IS2pK,0.402,0.346,151.935,0.029,0.509,1.15e-06,4,0.497,4,231440,-12.553,0.482,1
9029,2008,"Nowhere to Go, Nowhere to Be",Kenny Chesney,3htkHicKvF932iLt6jfKID,0.272,0.159,112.86,0.0289,0.789,0.000177,4,0.688,2,222560,-10.171,0.405,1
9030,2008,I Love My Old Bird Dog (& I Love You),Crossin Dixon,0V6w6VGgsnooLcWxU2NZk8,0.722,0.0786,148.065,0.0331,0.152,7.24e-06,4,0.557,1,249680,-3.681,0.53,1
9031,2008,Spirit of a Storm,Kenny Chesney,60PkDJ37jdYRBzdBJIO6jI,0.328,0.157,151.922,0.0274,0.847,0.00062,4,0.585,4,216733,-10.646,0.292,1
9032,2008,That Lucky Old Sun (Just Rolls Around Heaven All Day),Kenny Chesney,3UMjJASjWZ6M2nV7Xeza8n,0.156,0.094,122.082,0.0388,0.917,0.00237,4,0.759,0,254800,-12.867,0.213,1
9033,2008,Way Down Here,Kenny Chesney,2sdkEJX8aRRLxQtJuqT67o,0.581,0.0909,135.918,0.0267,0.503,0.0288,4,0.704,3,353560,-9.913,0.466,1
9034,2008,Shattered (Turn The Car Around),O.A.R.,0J3MfW6wwIBqC4zjp5AbQL,0.784,0.19,105.973,0.0352,0.0175,0.0,4,0.571,11,255493,-6.396,0.462,1
9035,2008,I Wish I Could Say That,Kenny Rogers,5poljVy8r1YvCPgwTC8MqX,0.295,0.115,201.412,0.0364,0.726,2.12e-05,4,0.447,4,199360,-10.823,0.207,1
9036,2008,A Dustland Fairytale,The Killers,6HDxUR4nMVM69Vz9q1oHIk,0.841,0.0976,134.37,0.0553,0.0436,0.0,4,0.429,2,225160,-6.501,0.33,1
9037,2008,"Goodnight, Travel Well",The Killers,06G2WECaILEJFMD2CWNSiI,0.453,0.104,127.959,0.0352,0.0202,0.452,4,0.407,11,411373,-10.135,0.0706,0
9038,2008,This Is Your Life,The Killers,2VZ3ibuhicmovAqEMIFdJW,0.899,0.246,100.008,0.0284,0.0115,0.000114,4,0.612,5,218893,-6.003,0.502,1
9039,2008,"The House of God, Forever",Jon Foreman,6MnvGdPsWirvlY5Xw4lUe5,0.2,0.0726,121.044,0.0359,0.899,0.002,4,0.651,0,283987,-14.413,0.238,1
